word,green_color_num,yellow_color_num,good_word_prob
plods,689,1961,0.7783549783549784
toing,918,1916,0.7783549783549784
rower,942,1874,0.7783549783549784
habus,547,2076,0.7783549783549784
barbs,700,1939,0.7779220779220779
cibol,742,1934,0.7779220779220779
liege,964,1852,0.7779220779220779
feign,848,1905,0.7779220779220779
ligge,854,1801,0.7779220779220779
chays,688,2075,0.7779220779220779
geyer,915,1862,0.7779220779220779
fifes,715,1830,0.7779220779220779
metes,813,1996,0.7779220779220779
fiefs,584,1961,0.7779220779220779
arrow,719,1950,0.7779220779220779
teems,671,2138,0.7779220779220779
sabra,938,1757,0.7779220779220779
temse,1045,1764,0.7779220779220779
scrum,692,1961,0.7779220779220779
brass,954,1721,0.7779220779220779
stems,723,1963,0.7779220779220779
meets,701,2108,0.7779220779220779
drack,948,1813,0.7779220779220779
steme,1110,1699,0.7779220779220779
count,1078,1713,0.7779220779220779
whelm,607,1960,0.7779220779220779
seifs,943,1629,0.7779220779220779
steem,979,1830,0.7779220779220779
fiord,847,1884,0.7779220779220779
arbas,661,2034,0.7779220779220779
laugh,769,1915,0.7779220779220779
temes,805,2004,0.7779220779220779
goban,743,1950,0.7774891774891775
bitte,1048,1647,0.7774891774891775
bunde,987,1707,0.7774891774891775
gyron,562,2210,0.7774891774891775
fugle,972,1688,0.7774891774891775
guyed,765,1830,0.7774891774891775
unbed,612,2082,0.7774891774891775
gajos,590,1933,0.7774891774891775
flays,681,2110,0.7774891774891775
fango,710,1923,0.7774891774891775
ganof,714,1919,0.7774891774891775
obang,587,2106,0.7774891774891775
hyped,584,1978,0.7774891774891775
unmew,516,2033,0.7774891774891775
bogan,812,1881,0.7774891774891775
yuked,639,1859,0.7774891774891775
parky,1027,1679,0.7774891774891775
kempt,625,1942,0.7774891774891775
hapus,548,2154,0.7770562770562771
rupee,1089,1774,0.7770562770562771
puree,1230,1633,0.7770562770562771
petty,997,1547,0.7770562770562771
lifts,489,2293,0.7770562770562771
yeesh,732,1904,0.7770562770562771
valid,735,1981,0.7770562770562771
typey,910,1581,0.7770562770562771
antas,536,2273,0.7770562770562771
upper,681,2028,0.7770562770562771
murex,781,1900,0.7770562770562771
purer,1019,1732,0.7770562770562771
spang,956,1760,0.7770562770562771
horks,603,2102,0.7770562770562771
piked,790,1827,0.7770562770562771
sants,982,1807,0.7770562770562771
licht,625,2157,0.7770562770562771
pangs,694,2022,0.7770562770562771
frith,945,1788,0.7770562770562771
zazen,766,1783,0.7770562770562771
flits,777,2005,0.7770562770562771
zanze,887,1662,0.7770562770562771
sclim,717,1935,0.7770562770562771
firth,776,1957,0.7770562770562771
bodge,1027,1635,0.7770562770562771
frigs,780,1824,0.7770562770562771
khors,593,2112,0.7770562770562771
tanas,788,2021,0.7770562770562771
sikes,932,1636,0.7770562770562771
puhas,533,2169,0.7770562770562771
skies,995,1573,0.7770562770562771
menes,839,1850,0.7766233766233767
reeks,615,2266,0.7766233766233767
bronc,896,1873,0.7766233766233767
semen,1115,1574,0.7766233766233767
mesne,1033,1656,0.7766233766233767
rekes,713,2168,0.7766233766233767
parps,694,2029,0.7766233766233767
nowls,541,2135,0.7766233766233767
neems,559,2130,0.7766233766233767
paras,806,1968,0.7766233766233767
serks,860,1898,0.7766233766233767
skeer,1082,1799,0.7766233766233767
arpas,662,2112,0.7766233766233767
spewy,992,1633,0.7766233766233767
skers,738,2020,0.7766233766233767
borms,720,1970,0.7766233766233767
allel,925,1752,0.7766233766233767
boult,1033,1675,0.7766233766233767
rasps,576,2178,0.7766233766233767
esker,630,2251,0.7766233766233767
annex,690,1879,0.7766233766233767
carry,1179,1486,0.7766233766233767
allee,1193,1656,0.7766233766233767
parrs,794,1971,0.7766233766233767
nemns,557,1983,0.7766233766233767
bonne,1195,1369,0.7766233766233767
swoln,944,1732,0.7766233766233767
whelp,621,1993,0.7766233766233767
coifs,815,1773,0.7766233766233767
chewy,908,1578,0.7766233766233767
spars,919,1835,0.7766233766233767
mense,1079,1610,0.7766233766233767
ficos,560,2028,0.7766233766233767
lowns,611,2065,0.7766233766233767
cymas,479,2205,0.7761904761904762
jerky,843,1692,0.7761904761904762
swaly,1242,1536,0.7761904761904762
belie,1107,1676,0.7761904761904762
romps,533,2236,0.7761904761904762
bible,1015,1609,0.7761904761904762
swayl,874,1904,0.7761904761904762
rewet,944,1979,0.7761904761904762
allod,702,1964,0.7761904761904762
hopak,681,1823,0.7761904761904762
naunt,941,1661,0.7761904761904762
swies,1029,1530,0.7761904761904762
durra,672,1957,0.7761904761904762
turfs,568,2215,0.7761904761904762
curbs,606,2015,0.7761904761904762
campo,671,1998,0.7761904761904762
haulm,742,1941,0.7761904761904762
proms,755,2014,0.7761904761904762
quant,950,1658,0.7761904761904762
taunt,1053,1587,0.7761904761904762
odism,540,2064,0.7761904761904762
tweer,900,2023,0.7761904761904762
yawls,534,2244,0.7761904761904762
weise,1183,1499,0.7761904761904762
misdo,515,2089,0.7761904761904762
aught,673,2034,0.7761904761904762
aldol,702,1964,0.7761904761904762
culty,999,1632,0.7761904761904762
frust,991,1792,0.7761904761904762
wises,717,1842,0.7761904761904762
ghaut,901,1806,0.7761904761904762
libel,817,1865,0.7761904761904762
yawns,554,2127,0.7761904761904762
scrub,661,1960,0.7761904761904762
apeek,809,1871,0.7757575757575758
apeak,653,1924,0.7757575757575758
peghs,513,2179,0.7757575757575758
unpeg,536,2166,0.7757575757575758
mixen,768,1815,0.7757575757575758
kaifs,661,1917,0.7757575757575758
neeld,735,2054,0.7757575757575758
fique,842,1549,0.7757575757575758
molds,604,1999,0.7757575757575758
caxon,776,1835,0.7757575757575758
faiks,796,1782,0.7757575757575758
defog,550,2052,0.7757575757575758
shawl,996,1743,0.7757575757575758
bedim,689,1945,0.7757575757575758
redux,512,2241,0.7757575757575758
ablow,417,2267,0.7757575757575758
imbed,564,2070,0.7757575757575758
jolts,588,2042,0.7757575757575758
faxed,887,1687,0.7757575757575758
jiver,800,1911,0.7757575757575758
paolo,908,1743,0.7757575757575758
fleet,1083,1662,0.7753246753246753
palms,661,2151,0.7753246753246753
dawns,659,1976,0.7753246753246753
shuln,966,1677,0.7753246753246753
campi,624,2018,0.7753246753246753
vezir,665,2054,0.7753246753246753
humas,513,2142,0.7753246753246753
wands,628,2007,0.7753246753246753
gyves,540,1994,0.7753246753246753
chive,1076,1595,0.7753246753246753
frogs,757,1874,0.7753246753246753
gramp,813,1872,0.7753246753246753
lefte,916,1829,0.7753246753246753
lamps,538,2274,0.7753246753246753
plasm,861,1951,0.7753246753246753
musha,463,2192,0.7753246753246753
danks,643,2001,0.7753246753246753
machi,506,2168,0.7753246753246753
drill,961,1607,0.7753246753246753
psalm,668,2144,0.7753246753246753
yapok,612,1931,0.7753246753246753
stogy,1125,1548,0.7748917748917749
ambry,748,1975,0.7748917748917749
barmy,1072,1651,0.7748917748917749
cohab,660,2009,0.7748917748917749
gotta,709,1899,0.7748917748917749
basij,715,1748,0.7748917748917749
imine,943,1627,0.7748917748917749
shogi,839,1773,0.7748917748917749
speel,1076,1757,0.7744588744588745
roupy,965,1761,0.7744588744588745
leeps,591,2242,0.7744588744588745
spell,920,1812,0.7744588744588745
harry,1050,1546,0.7744588744588745
rayah,738,1867,0.7744588744588745
peels,757,2076,0.7744588744588745
peles,848,1985,0.7744588744588745
pells,692,2040,0.7744588744588745
vetch,682,2011,0.7744588744588745
grypt,714,1850,0.7744588744588745
cedes,868,1791,0.7744588744588745
midge,882,1785,0.7744588744588745
ochry,604,2144,0.7744588744588745
haufs,609,1954,0.7744588744588745
flocs,764,1823,0.7744588744588745
weigh,802,1767,0.7744588744588745
spacy,1247,1484,0.7744588744588745
sleep,1116,1717,0.7744588744588745
woman,715,1904,0.7740259740259741
abbed,648,1962,0.7740259740259741
fazed,886,1686,0.7740259740259741
geest,957,1853,0.7740259740259741
bedad,769,1850,0.7740259740259741
winge,919,1821,0.7740259740259741
teggs,569,2080,0.7740259740259741
pukes,692,1982,0.7740259740259741
hoxed,797,1714,0.7740259740259741
gwine,1030,1710,0.7740259740259741
geste,999,1811,0.7740259740259741
drift,932,1794,0.7740259740259741
baaed,1220,1446,0.7740259740259741
gests,612,2075,0.7740259740259741
egest,684,2126,0.7740259740259741
courd,911,1870,0.7735930735930736
cajon,767,1834,0.7735930735930736
fykes,523,1972,0.7735930735930736
apsos,449,2142,0.7735930735930736
impot,514,2116,0.7735930735930736
simul,864,1798,0.7735930735930736
duroc,622,2159,0.7735930735930736
crudo,757,2024,0.7735930735930736
ditsy,958,1759,0.7735930735930736
psoas,598,1993,0.7735930735930736
azuki,373,1873,0.7735930735930736
profs,722,1955,0.7735930735930736
unwed,582,2039,0.7735930735930736
aliya,672,2011,0.7735930735930736
sagos,904,1641,0.7735930735930736
muils,756,1906,0.7735930735930736
soaps,1038,1553,0.7735930735930736
forth,855,1905,0.7731601731601732
oozes,686,1774,0.7731601731601732
gamin,768,1930,0.7731601731601732
tacks,600,2240,0.7731601731601732
foins,899,1791,0.7731601731601732
voxel,808,1749,0.7731601731601732
circs,748,1826,0.7731601731601732
infos,314,2376,0.7731601731601732
revel,869,1986,0.7731601731601732
zoist,973,1666,0.7731601731601732
croup,846,1910,0.7731601731601732
betty,1029,1436,0.7731601731601732
finos,641,2049,0.7731601731601732
taxus,583,2102,0.7731601731601732
lever,907,1948,0.7731601731601732
emure,848,1968,0.7731601731601732
human,607,1979,0.7731601731601732
froth,922,1838,0.7731601731601732
kerne,1029,1783,0.7731601731601732
elver,851,2004,0.7731601731601732
murre,1028,1676,0.7731601731601732
stack,1012,1828,0.7731601731601732
mowed,849,1739,0.7731601731601732
reedy,957,1891,0.7727272727272727
dukas,506,2046,0.7727272727272727
moyls,614,2035,0.7727272727272727
viewy,810,1647,0.7727272727272727
chews,580,2107,0.7727272727272727
derry,1029,1707,0.7727272727272727
twite,1022,1600,0.7727272727272727
ydred,625,2073,0.7727272727272727
reddy,855,1843,0.7727272727272727
tewit,827,1795,0.7727272727272727
molys,538,2111,0.7727272727272727
jambe,832,1720,0.7727272727272727
dryer,937,1799,0.7727272727272727
redry,936,1800,0.7727272727272727
redye,848,2000,0.7727272727272727
cutis,688,2145,0.7722943722943723
sylva,607,2126,0.7722943722943723
viced,736,1928,0.7722943722943723
bahts,662,2173,0.7722943722943723
malik,794,1904,0.7722943722943723
reeky,943,1737,0.7722943722943723
keyer,820,1860,0.7722943722943723
cuits,825,2008,0.7722943722943723
mecks,495,2122,0.7722943722943723
rekey,1041,1639,0.7722943722943723
nudge,796,1931,0.7722943722943723
motza,581,2000,0.7722943722943723
awmry,759,1891,0.7722943722943723
faded,950,1609,0.7722943722943723
ennog,469,2128,0.7722943722943723
ixnay,711,1843,0.7722943722943723
matzo,600,1981,0.7722943722943723
kerry,938,1630,0.7722943722943723
koban,648,1948,0.7722943722943723
mirvs,552,1993,0.7722943722943723
kerky,843,1673,0.7722943722943723
twirp,665,2023,0.7722943722943723
maxis,617,1888,0.7722943722943723
ictus,303,2530,0.7722943722943723
rabat,881,1865,0.7722943722943723
baths,652,2183,0.7722943722943723
bhats,800,2035,0.7722943722943723
quirt,877,1758,0.7722943722943723
river,886,1858,0.7718614718614719
fremd,765,1999,0.7718614718614719
penni,712,1904,0.7718614718614719
hohed,794,1690,0.7718614718614719
gaups,670,1954,0.7718614718614719
reive,1081,1775,0.7718614718614719
genre,1066,1843,0.7718614718614719
loots,786,1898,0.7718614718614719
unity,890,1844,0.7718614718614719
sotol,1043,1641,0.7718614718614719
cubed,875,1717,0.7718614718614719
penie,1100,1665,0.7718614718614719
tools,870,1814,0.7718614718614719
green,1007,1902,0.7718614718614719
tolls,739,1935,0.7718614718614719
viver,823,1865,0.7718614718614719
tolts,717,1947,0.7718614718614719
sloot,1193,1491,0.7718614718614719
revie,977,1879,0.7718614718614719
lotos,646,2038,0.7718614718614719
candy,1072,1615,0.7718614718614719
slots,984,1668,0.7718614718614719
urger,897,1808,0.7718614718614719
prill,991,1552,0.7718614718614719
rieve,952,1904,0.7718614718614719
oohed,766,1789,0.7718614718614719
regur,708,1997,0.7718614718614719
hempy,785,1705,0.7718614718614719
gurge,962,1694,0.7718614718614719
zarfs,541,2060,0.7718614718614719
sicko,735,1849,0.7718614718614719
forms,682,1948,0.7718614718614719
dancy,1066,1621,0.7718614718614719
hedgy,825,1691,0.7718614718614719
stool,972,1712,0.7718614718614719
groks,716,1911,0.7718614718614719
bukes,724,1871,0.7718614718614719
vinca,594,2101,0.7718614718614719
gerne,1124,1785,0.7718614718614719
khadi,551,1951,0.7718614718614719
wilga,534,2156,0.7718614718614719
handy,943,1675,0.7718614718614719
slopy,1222,1474,0.7714285714285715
ploys,623,2073,0.7714285714285715
polys,572,2124,0.7714285714285715
slebs,802,1829,0.770995670995671
urdee,1116,1772,0.770995670995671
usual,531,2104,0.770995670995671
tamps,600,2235,0.770995670995671
resew,762,2110,0.770995670995671
sewer,1162,1710,0.770995670995671
yamun,583,2042,0.770995670995671
syrup,688,1982,0.770995670995671
aulas,635,2059,0.770995670995671
crush,938,1794,0.770995670995671
mangs,660,2009,0.770995670995671
wilco,603,2000,0.770995670995671
dured,895,1843,0.770995670995671
korun,675,2040,0.770995670995671
ruder,896,1880,0.770995670995671
pursy,1024,1646,0.770995670995671
guilt,981,1733,0.770995670995671
flout,913,1735,0.770995670995671
calix,780,1901,0.770995670995671
blags,792,1942,0.770995670995671
udder,658,2080,0.770995670995671
blebs,610,1985,0.770995670995671
blees,904,1850,0.770995670995671
sauls,1032,1642,0.770995670995671
bells,724,1929,0.770995670995671
stamp,873,1962,0.770995670995671
jirre,957,1666,0.770995670995671
ewers,479,2393,0.770995670995671
volve,903,1621,0.770995670995671
lassu,643,2031,0.770995670995671
sweer,1116,1756,0.770995670995671
bless,757,1874,0.770995670995671
luaus,697,1938,0.770995670995671
vardy,943,1734,0.7705627705627706
ancon,545,2052,0.7705627705627706
canon,901,1696,0.7705627705627706
moxas,597,1935,0.7705627705627706
puton,699,1991,0.7705627705627706
spayd,854,1801,0.7705627705627706
honan,778,1750,0.7705627705627706
slimy,1263,1359,0.7705627705627706
labra,660,2063,0.7705627705627706
paysd,763,1892,0.7705627705627706
macho,553,2148,0.7705627705627706
woxen,822,1683,0.7705627705627706
pitta,656,1971,0.7705627705627706
rover,965,1806,0.7705627705627706
loups,618,2118,0.7705627705627706
homme,901,1516,0.7705627705627706
mocha,534,2167,0.7705627705627706
munge,928,1727,0.7705627705627706
gland,922,1847,0.7705627705627706
punto,661,2029,0.7705627705627706
duroy,955,1796,0.7705627705627706
hemps,457,2234,0.7705627705627706
blunt,973,1610,0.7705627705627706
gaffe,902,1586,0.7705627705627706
mekka,478,1991,0.7701298701298701
fluke,978,1585,0.7701298701298701
befog,612,1886,0.7701298701298701
paths,620,2294,0.7701298701298701
vined,817,1949,0.7701298701298701
nkosi,472,2214,0.7701298701298701
oinks,470,2216,0.7701298701298701
mints,621,2156,0.7701298701298701
words,630,2059,0.7701298701298701
yclad,438,2346,0.7701298701298701
churn,787,1876,0.7701298701298701
staph,936,1978,0.7701298701298701
sword,920,1769,0.7701298701298701
kinos,526,2160,0.7701298701298701
kamme,876,1600,0.7701298701298701
runch,715,1948,0.7701298701298701
heave,1085,1573,0.7701298701298701
lakhs,467,2281,0.7701298701298701
hevea,740,1918,0.7701298701298701
beery,1105,1639,0.7701298701298701
haith,916,1692,0.7701298701298701
ikons,505,2181,0.7701298701298701
drows,682,2007,0.7701298701298701
fibro,600,2027,0.7701298701298701
zayin,624,1928,0.7701298701298701
berry,1091,1541,0.7701298701298701
keema,569,2064,0.7701298701298701
roric,738,1923,0.7696969696969697
kraal,911,1748,0.7696969696969697
tunic,660,2104,0.7696969696969697
joist,990,1641,0.7696969696969697
advew,544,2128,0.7696969696969697
waved,871,1801,0.7696969696969697
iglus,275,2388,0.7696969696969697
gamic,669,1927,0.7696969696969697
cunit,931,1833,0.7696969696969697
magic,667,1929,0.7696969696969697
ogham,265,2289,0.7696969696969697
milds,525,2051,0.7696969696969697
croci,869,1761,0.7696969696969697
cutin,782,1982,0.7696969696969697
rhody,926,1746,0.7696969696969697
bangs,726,1911,0.7696969696969697
chark,912,1856,0.7696969696969697
incut,512,2252,0.7696969696969697
gusli,553,2110,0.7696969696969697
donut,863,1852,0.7696969696969697
hydro,374,2298,0.7696969696969697
thees,824,2064,0.7692640692640693
yanks,538,2152,0.7692640692640693
oncus,302,2438,0.7692640692640693
conus,733,2007,0.7692640692640693
baisa,977,1528,0.7692640692640693
etude,806,1914,0.7692640692640693
bassi,739,1746,0.7692640692640693
teths,565,2212,0.7692640692640693
xylem,494,1956,0.7692640692640693
shets,862,1903,0.7692640692640693
uncos,344,2396,0.7692640692640693
barky,1059,1568,0.7692640692640693
kitul,569,2048,0.7692640692640693
jabot,765,1776,0.7692640692640693
isbas,304,2181,0.7692640692640693
these,1064,1824,0.7692640692640693
dunam,637,1942,0.7692640692640693
duett,866,1743,0.7692640692640693
undam,399,2180,0.7692640692640693
basis,751,1734,0.7692640692640693
maund,876,1703,0.7692640692640693
wrawl,836,1746,0.7692640692640693
fitte,1010,1625,0.7692640692640693
peens,777,1959,0.7692640692640693
sheet,1257,1631,0.7692640692640693
snaky,1178,1512,0.7692640692640693
penes,873,1863,0.7692640692640693
neeps,541,2195,0.7692640692640693
hests,566,2199,0.7692640692640693
light,636,1999,0.7692640692640693
hetes,775,2113,0.7692640692640693
heths,485,2241,0.7692640692640693
braky,1166,1461,0.7692640692640693
tryst,869,1729,0.7692640692640693
tacky,928,1711,0.7688311688311689
abeam,537,2057,0.7688311688311689
ponty,1062,1588,0.7688311688311689
ameba,442,2152,0.7688311688311689
poynt,885,1765,0.7688311688311689
lacks,538,2279,0.7688311688311689
kinda,490,2183,0.7688311688311689
gluts,656,2029,0.7688311688311689
duxes,662,1872,0.7688311688311689
kench,685,1942,0.7688311688311689
slack,1135,1682,0.7688311688311689
solum,881,1808,0.7688311688311689
calks,705,2112,0.7688311688311689
flaps,728,1992,0.7688311688311689
pavin,782,1812,0.7688311688311689
mouls,750,1939,0.7688311688311689
napoo,588,1966,0.7688311688311689
flint,1036,1677,0.7688311688311689
maths,586,2281,0.7688311688311689
simas,825,1692,0.7683982683982684
ooses,755,1719,0.7683982683982684
amias,642,1895,0.7683982683982684
cilia,732,1936,0.7683982683982684
nulla,559,2068,0.7683982683982684
miasm,828,1655,0.7683982683982684
uptak,480,2098,0.7683982683982684
janty,965,1601,0.7683982683982684
annul,601,1978,0.7683982683982684
maims,781,1702,0.7683982683982684
zonda,552,1981,0.7683982683982684
lauan,848,1777,0.7683982683982684
nurdy,818,1808,0.7683982683982684
lilac,593,2122,0.7683982683982684
saims,1039,1478,0.7683982683982684
missa,622,1895,0.7683982683982684
velum,520,2081,0.7683982683982684
kaput,716,1862,0.7683982683982684
amiss,651,1866,0.7683982683982684
iliac,693,1975,0.7683982683982684
mvule,872,1729,0.7683982683982684
glaik,893,1806,0.7683982683982684
bland,980,1756,0.7683982683982684
chevy,928,1513,0.7683982683982684
imams,483,2000,0.7683982683982684
karat,902,1780,0.767965367965368
cerge,1101,1706,0.767965367965368
grece,1132,1675,0.767965367965368
thank,895,1807,0.767965367965368
becks,561,2024,0.767965367965368
built,1039,1642,0.767965367965368
lofty,896,1712,0.767965367965368
afars,641,1994,0.767965367965368
bobas,707,1769,0.767965367965368
creep,1016,1837,0.767965367965368
kilty,837,1740,0.767965367965368
kidge,795,1776,0.767965367965368
raffs,506,2082,0.767965367965368
basso,786,1726,0.767965367965368
crepe,1115,1738,0.767965367965368
boabs,820,1656,0.767965367965368
warby,937,1681,0.767965367965368
jello,593,1877,0.767965367965368
frass,916,1699,0.767965367965368
sobas,899,1613,0.767965367965368
perce,1118,1735,0.767965367965368
folic,716,1900,0.7675324675324675
jehus,388,2143,0.7675324675324675
cered,1038,1840,0.7675324675324675
bints,687,2058,0.7675324675324675
pilus,572,2137,0.7675324675324675
creed,1078,1800,0.7675324675324675
ceder,1044,1834,0.7675324675324675
dunts,609,2050,0.7675324675324675
drugs,655,1923,0.7675324675324675
biked,822,1716,0.7675324675324675
bahut,821,1853,0.7675324675324675
gismo,522,2011,0.7675324675324675
bunya,561,2032,0.7675324675324675
jawed,786,1765,0.7675324675324675
shrug,795,1790,0.7675324675324675
pulis,632,2077,0.7675324675324675
holms,565,2045,0.7675324675324675
tally,1091,1616,0.7675324675324675
forbs,638,1960,0.7675324675324675
gursh,771,1814,0.7675324675324675
tunds,576,2083,0.7675324675324675
lytta,423,2274,0.7675324675324675
misgo,522,2011,0.7675324675324675
shmek,1001,1547,0.7670995670995671
bolds,670,1901,0.7670995670995671
hived,755,1840,0.7670995670995671
tauts,794,1915,0.7670995670995671
quats,691,1986,0.7670995670995671
typos,396,2323,0.7670995670995671
bhuna,727,1827,0.7670995670995671
potsy,1067,1652,0.7670995670995671
sutta,864,1845,0.7670995670995671
turnt,932,1637,0.7670995670995671
grana,934,1725,0.7670995670995671
argan,766,1893,0.7670995670995671
ranga,686,1973,0.7670995670995671
steep,993,1863,0.7670995670995671
squat,950,1727,0.7670995670995671
fonts,728,1984,0.7670995670995671
pyots,582,2137,0.7670995670995671
stept,922,1823,0.7670995670995671
steps,705,2028,0.7670995670995671
diwan,630,2034,0.7670995670995671
jours,651,1958,0.7670995670995671
rorty,1053,1600,0.7670995670995671
kente,961,1683,0.7670995670995671
rooty,1133,1541,0.7670995670995671
scowl,828,1746,0.7670995670995671
eerie,1057,1656,0.7670995670995671
sauts,1010,1687,0.7670995670995671
spets,779,1954,0.7670995670995671
flags,754,1920,0.7670995670995671
atuas,580,2137,0.7670995670995671
gnarr,871,1779,0.7670995670995671
duits,738,2019,0.7670995670995671
shrow,821,1875,0.7670995670995671
septs,839,1894,0.7670995670995671
sauna,1079,1518,0.7670995670995671
unaus,545,1993,0.7670995670995671
pests,638,2095,0.7670995670995671
sunna,932,1619,0.7670995670995671
bisom,628,1872,0.7670995670995671
clows,702,1872,0.7670995670995671
almud,601,2075,0.7670995670995671
swapt,1019,1711,0.7670995670995671
cowls,702,1872,0.7670995670995671
tatus,682,2027,0.7670995670995671
bests,670,1984,0.7666666666666667
aspis,407,2157,0.7666666666666667
fryer,961,1611,0.7666666666666667
chere,1092,1793,0.7666666666666667
stoit,1096,1569,0.7666666666666667
benet,1122,1586,0.7666666666666667
blams,784,1949,0.7666666666666667
jirds,489,2007,0.7666666666666667
toits,871,1794,0.7666666666666667
lambs,512,2221,0.7666666666666667
clips,750,1949,0.7666666666666667
gravy,1098,1508,0.7666666666666667
yfere,764,1920,0.7666666666666667
beset,1065,1712,0.7666666666666667
betes,879,1898,0.7666666666666667
cheer,1049,1836,0.7666666666666667
reech,811,2074,0.7666666666666667
balms,693,2040,0.7666666666666667
beets,767,2010,0.7666666666666667
reefy,923,1761,0.7666666666666667
apsis,475,2089,0.7666666666666667
nould,762,1930,0.7666666666666667
tings,599,2179,0.7666666666666667
ferry,1053,1519,0.7666666666666667
winos,588,2089,0.7666666666666667
kivas,468,2052,0.7666666666666667
exurb,412,2237,0.7666666666666667
urbex,682,1967,0.7666666666666667
lound,832,1860,0.7666666666666667
dizen,771,1882,0.7666666666666667
refry,886,1686,0.7666666666666667
feyer,935,1749,0.7666666666666667
paisa,945,1639,0.7666666666666667
sting,931,1847,0.7666666666666667
pipas,597,1936,0.7666666666666667
roguy,899,1781,0.7662337662337663
luxed,720,1842,0.7662337662337663
biogs,729,1772,0.7662337662337663
agloo,453,2152,0.7662337662337663
dewax,548,2013,0.7662337662337663
wonga,638,1982,0.7662337662337663
bocce,1082,1386,0.7662337662337663
wodge,936,1653,0.7662337662337663
waxed,834,1727,0.7662337662337663
avows,459,2079,0.7662337662337663
exfil,424,2164,0.7662337662337663
augur,686,1822,0.7662337662337663
accoy,732,1739,0.7662337662337663
droll,938,1657,0.7662337662337663
dolor,847,1758,0.7662337662337663
wreck,789,1942,0.7662337662337663
kibla,502,2164,0.7662337662337663
tutor,789,1905,0.7662337662337663
haply,956,1734,0.7662337662337663
nutsy,868,1837,0.7662337662337663
enzym,215,2136,0.7662337662337663
drool,908,1697,0.7662337662337663
mutha,494,2212,0.7662337662337663
humor,659,1981,0.7662337662337663
jumar,640,1884,0.7662337662337663
outro,545,2169,0.7662337662337663
loord,878,1727,0.7662337662337663
flexi,526,2062,0.7662337662337663
mohur,690,1950,0.7662337662337663
wagon,715,1905,0.7662337662337663
gowan,713,1907,0.7662337662337663
bigos,609,1892,0.7662337662337663
gobis,645,1856,0.7662337662337663
upjet,668,1882,0.7662337662337663
gompa,569,1953,0.7662337662337663
phyla,539,2151,0.7662337662337663
trout,994,1700,0.7662337662337663
porks,675,1998,0.7658008658008658
foamy,1154,1346,0.7658008658008658
deice,1191,1497,0.7658008658008658
spork,932,1741,0.7658008658008658
gopak,727,1699,0.7658008658008658
corso,870,1783,0.7658008658008658
fossa,729,1723,0.7658008658008658
cross,915,1706,0.7658008658008658
sofas,868,1584,0.7658008658008658
diced,804,1734,0.7658008658008658
prong,874,1827,0.7658008658008658
taboo,699,1896,0.7658008658008658
cunts,696,2039,0.7658008658008658
abbot,597,1930,0.7658008658008658
aigas,606,1932,0.7658008658008658
saiga,1074,1464,0.7658008658008658
cided,910,1628,0.7658008658008658
grill,965,1532,0.7658008658008658
gibed,808,1827,0.7658008658008658
incus,295,2418,0.7658008658008658
stulm,811,1873,0.7658008658008658
crocs,894,1707,0.7658008658008658
gigas,581,1899,0.7658008658008658
bafts,678,1986,0.7658008658008658
grift,936,1719,0.7653679653679654
zymes,440,1980,0.7653679653679654
scody,1081,1441,0.7653679653679654
benes,905,1752,0.7653679653679654
sybil,756,1834,0.7653679653679654
dogma,589,1958,0.7653679653679654
omasa,620,1944,0.7653679653679654
yeeds,529,2100,0.7653679653679654
evert,667,2211,0.7653679653679654
yedes,676,1953,0.7653679653679654
quoit,862,1610,0.7653679653679654
embow,315,2169,0.7653679653679654
lawny,963,1746,0.7653679653679654
julep,691,1836,0.7653679653679654
cimex,786,1695,0.7653679653679654
piece,1092,1571,0.7653679653679654
natty,956,1644,0.7653679653679654
sibyl,780,1810,0.7653679653679654
snebs,689,1845,0.7653679653679654
jarks,578,2011,0.7653679653679654
revet,967,1911,0.7653679653679654
gilds,533,2044,0.7653679653679654
ammos,407,2103,0.7653679653679654
creme,1133,1673,0.7653679653679654
pecky,857,1606,0.7653679653679654
wanly,1049,1660,0.7653679653679654
tanty,1094,1506,0.7653679653679654
somas,904,1640,0.7653679653679654
seedy,1216,1413,0.7653679653679654
nebel,807,1878,0.7649350649350649
sagum,860,1717,0.7649350649350649
donna,773,1748,0.7649350649350649
gaums,688,1889,0.7649350649350649
drums,647,1930,0.7649350649350649
gamut,815,1813,0.7649350649350649
pawls,669,2038,0.7649350649350649
leben,832,1853,0.7649350649350649
plank,943,1704,0.7649350649350649
kurre,941,1667,0.7649350649350649
wiped,776,1832,0.7649350649350649
doona,879,1700,0.7649350649350649
pecks,529,2135,0.7649350649350649
lanky,947,1771,0.7649350649350649
gatch,817,1880,0.7649350649350649
puzel,810,1725,0.7649350649350649
spawl,913,1794,0.7649350649350649
fille,1033,1589,0.7649350649350649
speck,866,1798,0.7649350649350649
magus,596,1981,0.7649350649350649
thrum,580,2055,0.7649350649350649
bimah,734,1760,0.7645021645021645
sever,1185,1642,0.7645021645021645
sorry,1322,1280,0.7645021645021645
brond,983,1710,0.7645021645021645
serve,1237,1590,0.7645021645021645
shaft,1104,1671,0.7645021645021645
bapus,652,1939,0.7645021645021645
rough,764,1877,0.7645021645021645
hafts,574,2201,0.7645021645021645
veers,647,2180,0.7645021645021645
verse,1041,1786,0.7645021645021645
erevs,597,2230,0.7645021645021645
ampul,472,2179,0.7645021645021645
